Block Name,Row ID,N,Time,avg(VonMises),avg(X),avg(Y),avg(Z),avg(dx),avg(dy),avg(dz),avg(e11),avg(e12),avg(e22),avg(e23),avg(e31),avg(e33),avg(lambda),avg(s11),avg(s12),avg(s22),avg(s23),avg(s31),avg(s33),avg(vtkOriginalPointIds),max(VonMises),max(X),max(Y),max(Z),max(dx),max(dy),max(dz),max(e11),max(e12),max(e22),max(e23),max(e31),max(e33),max(lambda),max(s11),max(s12),max(s22),max(s23),max(s31),max(s33),max(vtkOriginalPointIds),med(VonMises),med(X),med(Y),med(Z),med(dx),med(dy),med(dz),med(e11),med(e12),med(e22),med(e23),med(e31),med(e33),med(lambda),med(s11),med(s12),med(s22),med(s23),med(s31),med(s33),med(vtkOriginalPointIds),min(VonMises),min(X),min(Y),min(Z),min(dx),min(dy),min(dz),min(e11),min(e12),min(e22),min(e23),min(e31),min(e33),min(lambda),min(s11),min(s12),min(s22),min(s23),min(s31),min(s33),min(vtkOriginalPointIds),q1(VonMises),q1(X),q1(Y),q1(Z),q1(dx),q1(dy),q1(dz),q1(e11),q1(e12),q1(e22),q1(e23),q1(e31),q1(e33),q1(lambda),q1(s11),q1(s12),q1(s22),q1(s23),q1(s31),q1(s33),q1(vtkOriginalPointIds),q3(VonMises),q3(X),q3(Y),q3(Z),q3(dx),q3(dy),q3(dz),q3(e11),q3(e12),q3(e22),q3(e23),q3(e31),q3(e33),q3(lambda),q3(s11),q3(s12),q3(s22),q3(s23),q3(s31),q3(s33),q3(vtkOriginalPointIds),std(VonMises),std(X),std(Y),std(Z),std(dx),std(dy),std(dz),std(e11),std(e12),std(e22),std(e23),std(e31),std(e33),std(lambda),std(s11),std(s12),std(s22),std(s23),std(s31),std(s33),std(vtkOriginalPointIds),vtkValidPointMask
stats,42,1,0.43,447.578,0.25,-0.25,0.0735,-0.000366407,0.00389671,1.87466e-09,-0.00120383,-0.000276618,0.00719051,1.82826e-08,3.34538e-08,-0.00260251,0.000600431,94.2676,-6.45637,491.374,-0.000457073,-0.00111341,6.58526,878,447.578,0.25,-0.25,0.0735,-0.000366407,0.00389671,1.87466e-09,-0.00120383,-0.000276618,0.00719051,1.82826e-08,3.34538e-08,-0.00260251,0.000600431,94.2676,-6.45637,491.374,-0.000457073,-0.00111341,6.58526,878,447.578,0.25,-0.25,0.0735,-0.000366407,0.00389671,1.87466e-09,-0.00120383,-0.000276618,0.00719051,1.82826e-08,3.34538e-08,-0.00260251,0.000600431,94.2676,-6.45637,491.374,-0.000457073,-0.00111341,6.58526,878,447.578,0.25,-0.25,0.0735,-0.000366407,0.00389671,1.87466e-09,-0.00120383,-0.000276618,0.00719051,1.82826e-08,3.34538e-08,-0.00260251,0.000600431,94.2676,-6.45637,491.374,-0.000457073,-0.00111341,6.58526,878,447.578,0.25,-0.25,0.0735,-0.000366407,0.00389671,1.87466e-09,-0.00120383,-0.000276618,0.00719051,1.82826e-08,3.34538e-08,-0.00260251,0.000600431,94.2676,-6.45637,491.374,-0.000457073,-0.00111341,6.58526,878,447.578,0.25,-0.25,0.0735,-0.000366407,0.00389671,1.87466e-09,-0.00120383,-0.000276618,0.00719051,1.82826e-08,3.34538e-08,-0.00260251,0.000600431,94.2676,-6.45637,491.374,-0.000457073,-0.00111341,6.58526,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,43,1,0.44,453.748,0.25,-0.25,0.0735,-0.000377615,0.00398904,2.18491e-09,-0.00125409,-0.000275015,0.00739336,2.16347e-08,3.90562e-08,-0.00268404,0.000708526,98.2335,-6.31863,499.349,-0.000520673,-0.00125095,7.07647,878,453.748,0.25,-0.25,0.0735,-0.000377615,0.00398904,2.18491e-09,-0.00125409,-0.000275015,0.00739336,2.16347e-08,3.90562e-08,-0.00268404,0.000708526,98.2335,-6.31863,499.349,-0.000520673,-0.00125095,7.07647,878,453.748,0.25,-0.25,0.0735,-0.000377615,0.00398904,2.18491e-09,-0.00125409,-0.000275015,0.00739336,2.16347e-08,3.90562e-08,-0.00268404,0.000708526,98.2335,-6.31863,499.349,-0.000520673,-0.00125095,7.07647,878,453.748,0.25,-0.25,0.0735,-0.000377615,0.00398904,2.18491e-09,-0.00125409,-0.000275015,0.00739336,2.16347e-08,3.90562e-08,-0.00268404,0.000708526,98.2335,-6.31863,499.349,-0.000520673,-0.00125095,7.07647,878,453.748,0.25,-0.25,0.0735,-0.000377615,0.00398904,2.18491e-09,-0.00125409,-0.000275015,0.00739336,2.16347e-08,3.90562e-08,-0.00268404,0.000708526,98.2335,-6.31863,499.349,-0.000520673,-0.00125095,7.07647,878,453.748,0.25,-0.25,0.0735,-0.000377615,0.00398904,2.18491e-09,-0.00125409,-0.000275015,0.00739336,2.16347e-08,3.90562e-08,-0.00268404,0.000708526,98.2335,-6.31863,499.349,-0.000520673,-0.00125095,7.07647,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,44,1,0.45,460.349,0.25,-0.25,0.0735,-0.000389198,0.00408139,2.50444e-09,-0.00131061,-0.000272957,0.0076015,2.53789e-08,4.57395e-08,-0.00276817,0.000817238,101.596,-6.25373,507.449,-0.000566616,-0.00132897,7.42578,878,460.349,0.25,-0.25,0.0735,-0.000389198,0.00408139,2.50444e-09,-0.00131061,-0.000272957,0.0076015,2.53789e-08,4.57395e-08,-0.00276817,0.000817238,101.596,-6.25373,507.449,-0.000566616,-0.00132897,7.42578,878,460.349,0.25,-0.25,0.0735,-0.000389198,0.00408139,2.50444e-09,-0.00131061,-0.000272957,0.0076015,2.53789e-08,4.57395e-08,-0.00276817,0.000817238,101.596,-6.25373,507.449,-0.000566616,-0.00132897,7.42578,878,460.349,0.25,-0.25,0.0735,-0.000389198,0.00408139,2.50444e-09,-0.00131061,-0.000272957,0.0076015,2.53789e-08,4.57395e-08,-0.00276817,0.000817238,101.596,-6.25373,507.449,-0.000566616,-0.00132897,7.42578,878,460.349,0.25,-0.25,0.0735,-0.000389198,0.00408139,2.50444e-09,-0.00131061,-0.000272957,0.0076015,2.53789e-08,4.57395e-08,-0.00276817,0.000817238,101.596,-6.25373,507.449,-0.000566616,-0.00132897,7.42578,878,460.349,0.25,-0.25,0.0735,-0.000389198,0.00408139,2.50444e-09,-0.00131061,-0.000272957,0.0076015,2.53789e-08,4.57395e-08,-0.00276817,0.000817238,101.596,-6.25373,507.449,-0.000566616,-0.00132897,7.42578,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,45,1,0.46,466.78,0.25,-0.25,0.0735,-0.000401524,0.00417439,2.94058e-09,-0.00137163,-0.000269979,0.00781444,2.93532e-08,5.30659e-08,-0.00285493,0.000933826,104.809,-6.09575,515.309,-0.000612928,-0.00138996,7.75314,878,466.78,0.25,-0.25,0.0735,-0.000401524,0.00417439,2.94058e-09,-0.00137163,-0.000269979,0.00781444,2.93532e-08,5.30659e-08,-0.00285493,0.000933826,104.809,-6.09575,515.309,-0.000612928,-0.00138996,7.75314,878,466.78,0.25,-0.25,0.0735,-0.000401524,0.00417439,2.94058e-09,-0.00137163,-0.000269979,0.00781444,2.93532e-08,5.30659e-08,-0.00285493,0.000933826,104.809,-6.09575,515.309,-0.000612928,-0.00138996,7.75314,878,466.78,0.25,-0.25,0.0735,-0.000401524,0.00417439,2.94058e-09,-0.00137163,-0.000269979,0.00781444,2.93532e-08,5.30659e-08,-0.00285493,0.000933826,104.809,-6.09575,515.309,-0.000612928,-0.00138996,7.75314,878,466.78,0.25,-0.25,0.0735,-0.000401524,0.00417439,2.94058e-09,-0.00137163,-0.000269979,0.00781444,2.93532e-08,5.30659e-08,-0.00285493,0.000933826,104.809,-6.09575,515.309,-0.000612928,-0.00138996,7.75314,878,466.78,0.25,-0.25,0.0735,-0.000401524,0.00417439,2.94058e-09,-0.00137163,-0.000269979,0.00781444,2.93532e-08,5.30659e-08,-0.00285493,0.000933826,104.809,-6.09575,515.309,-0.000612928,-0.00138996,7.75314,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,46,1,0.47,473.222,0.25,-0.25,0.0735,-0.000414401,0.00426776,3.37935e-09,-0.00143601,-0.000265807,0.00803194,3.34935e-08,6.06216e-08,-0.00294389,0.00105519,107.877,-5.91681,523.134,-0.000656179,-0.00143683,8.08852,878,473.222,0.25,-0.25,0.0735,-0.000414401,0.00426776,3.37935e-09,-0.00143601,-0.000265807,0.00803194,3.34935e-08,6.06216e-08,-0.00294389,0.00105519,107.877,-5.91681,523.134,-0.000656179,-0.00143683,8.08852,878,473.222,0.25,-0.25,0.0735,-0.000414401,0.00426776,3.37935e-09,-0.00143601,-0.000265807,0.00803194,3.34935e-08,6.06216e-08,-0.00294389,0.00105519,107.877,-5.91681,523.134,-0.000656179,-0.00143683,8.08852,878,473.222,0.25,-0.25,0.0735,-0.000414401,0.00426776,3.37935e-09,-0.00143601,-0.000265807,0.00803194,3.34935e-08,6.06216e-08,-0.00294389,0.00105519,107.877,-5.91681,523.134,-0.000656179,-0.00143683,8.08852,878,473.222,0.25,-0.25,0.0735,-0.000414401,0.00426776,3.37935e-09,-0.00143601,-0.000265807,0.00803194,3.34935e-08,6.06216e-08,-0.00294389,0.00105519,107.877,-5.91681,523.134,-0.000656179,-0.00143683,8.08852,878,473.222,0.25,-0.25,0.0735,-0.000414401,0.00426776,3.37935e-09,-0.00143601,-0.000265807,0.00803194,3.34935e-08,6.06216e-08,-0.00294389,0.00105519,107.877,-5.91681,523.134,-0.000656179,-0.00143683,8.08852,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,47,1,0.48,479.545,0.25,-0.25,0.0735,-0.000427652,0.00436141,3.86746e-09,-0.00150297,-0.000260422,0.00825291,3.77858e-08,6.84144e-08,-0.0030349,0.00118204,110.858,-5.7356,530.82,-0.00069776,-0.00147173,8.44712,878,479.545,0.25,-0.25,0.0735,-0.000427652,0.00436141,3.86746e-09,-0.00150297,-0.000260422,0.00825291,3.77858e-08,6.84144e-08,-0.0030349,0.00118204,110.858,-5.7356,530.82,-0.00069776,-0.00147173,8.44712,878,479.545,0.25,-0.25,0.0735,-0.000427652,0.00436141,3.86746e-09,-0.00150297,-0.000260422,0.00825291,3.77858e-08,6.84144e-08,-0.0030349,0.00118204,110.858,-5.7356,530.82,-0.00069776,-0.00147173,8.44712,878,479.545,0.25,-0.25,0.0735,-0.000427652,0.00436141,3.86746e-09,-0.00150297,-0.000260422,0.00825291,3.77858e-08,6.84144e-08,-0.0030349,0.00118204,110.858,-5.7356,530.82,-0.00069776,-0.00147173,8.44712,878,479.545,0.25,-0.25,0.0735,-0.000427652,0.00436141,3.86746e-09,-0.00150297,-0.000260422,0.00825291,3.77858e-08,6.84144e-08,-0.0030349,0.00118204,110.858,-5.7356,530.82,-0.00069776,-0.00147173,8.44712,878,479.545,0.25,-0.25,0.0735,-0.000427652,0.00436141,3.86746e-09,-0.00150297,-0.000260422,0.00825291,3.77858e-08,6.84144e-08,-0.0030349,0.00118204,110.858,-5.7356,530.82,-0.00069776,-0.00147173,8.44712,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,48,1,0.49,484.988,0.25,-0.25,0.0735,-0.000441555,0.00445494,4.33729e-09,-0.00157608,-0.000255301,0.00847942,4.26804e-08,7.70584e-08,-0.00312882,0.00132713,113.867,-5.54269,537.714,-0.000751886,-0.00154239,8.952,878,484.988,0.25,-0.25,0.0735,-0.000441555,0.00445494,4.33729e-09,-0.00157608,-0.000255301,0.00847942,4.26804e-08,7.70584e-08,-0.00312882,0.00132713,113.867,-5.54269,537.714,-0.000751886,-0.00154239,8.952,878,484.988,0.25,-0.25,0.0735,-0.000441555,0.00445494,4.33729e-09,-0.00157608,-0.000255301,0.00847942,4.26804e-08,7.70584e-08,-0.00312882,0.00132713,113.867,-5.54269,537.714,-0.000751886,-0.00154239,8.952,878,484.988,0.25,-0.25,0.0735,-0.000441555,0.00445494,4.33729e-09,-0.00157608,-0.000255301,0.00847942,4.26804e-08,7.70584e-08,-0.00312882,0.00132713,113.867,-5.54269,537.714,-0.000751886,-0.00154239,8.952,878,484.988,0.25,-0.25,0.0735,-0.000441555,0.00445494,4.33729e-09,-0.00157608,-0.000255301,0.00847942,4.26804e-08,7.70584e-08,-0.00312882,0.00132713,113.867,-5.54269,537.714,-0.000751886,-0.00154239,8.952,878,484.988,0.25,-0.25,0.0735,-0.000441555,0.00445494,4.33729e-09,-0.00157608,-0.000255301,0.00847942,4.26804e-08,7.70584e-08,-0.00312882,0.00132713,113.867,-5.54269,537.714,-0.000751886,-0.00154239,8.952,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,49,1,0.5,489.057,0.25,-0.25,0.0735,-0.000456201,0.00454871,4.85307e-09,-0.0016556,-0.000251522,0.00871305,4.81409e-08,8.7419e-08,-0.00322773,0.00149895,117.07,-5.16855,543.43,-0.000840121,-0.00167867,9.68842,878,489.057,0.25,-0.25,0.0735,-0.000456201,0.00454871,4.85307e-09,-0.0016556,-0.000251522,0.00871305,4.81409e-08,8.7419e-08,-0.00322773,0.00149895,117.07,-5.16855,543.43,-0.000840121,-0.00167867,9.68842,878,489.057,0.25,-0.25,0.0735,-0.000456201,0.00454871,4.85307e-09,-0.0016556,-0.000251522,0.00871305,4.81409e-08,8.7419e-08,-0.00322773,0.00149895,117.07,-5.16855,543.43,-0.000840121,-0.00167867,9.68842,878,489.057,0.25,-0.25,0.0735,-0.000456201,0.00454871,4.85307e-09,-0.0016556,-0.000251522,0.00871305,4.81409e-08,8.7419e-08,-0.00322773,0.00149895,117.07,-5.16855,543.43,-0.000840121,-0.00167867,9.68842,878,489.057,0.25,-0.25,0.0735,-0.000456201,0.00454871,4.85307e-09,-0.0016556,-0.000251522,0.00871305,4.81409e-08,8.7419e-08,-0.00322773,0.00149895,117.07,-5.16855,543.43,-0.000840121,-0.00167867,9.68842,878,489.057,0.25,-0.25,0.0735,-0.000456201,0.00454871,4.85307e-09,-0.0016556,-0.000251522,0.00871305,4.81409e-08,8.7419e-08,-0.00322773,0.00149895,117.07,-5.16855,543.43,-0.000840121,-0.00167867,9.68842,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,50,1,0.51,493.78,0.25,-0.25,0.0735,-0.000471711,0.00464234,5.49585e-09,-0.00174212,-0.000251704,0.00895692,5.45305e-08,9.95574e-08,-0.00333414,0.00167433,119.697,-5.01024,549.358,-0.000896834,-0.00174647,10.0475,878,493.78,0.25,-0.25,0.0735,-0.000471711,0.00464234,5.49585e-09,-0.00174212,-0.000251704,0.00895692,5.45305e-08,9.95574e-08,-0.00333414,0.00167433,119.697,-5.01024,549.358,-0.000896834,-0.00174647,10.0475,878,493.78,0.25,-0.25,0.0735,-0.000471711,0.00464234,5.49585e-09,-0.00174212,-0.000251704,0.00895692,5.45305e-08,9.95574e-08,-0.00333414,0.00167433,119.697,-5.01024,549.358,-0.000896834,-0.00174647,10.0475,878,493.78,0.25,-0.25,0.0735,-0.000471711,0.00464234,5.49585e-09,-0.00174212,-0.000251704,0.00895692,5.45305e-08,9.95574e-08,-0.00333414,0.00167433,119.697,-5.01024,549.358,-0.000896834,-0.00174647,10.0475,878,493.78,0.25,-0.25,0.0735,-0.000471711,0.00464234,5.49585e-09,-0.00174212,-0.000251704,0.00895692,5.45305e-08,9.95574e-08,-0.00333414,0.00167433,119.697,-5.01024,549.358,-0.000896834,-0.00174647,10.0475,878,493.78,0.25,-0.25,0.0735,-0.000471711,0.00464234,5.49585e-09,-0.00174212,-0.000251704,0.00895692,5.45305e-08,9.95574e-08,-0.00333414,0.00167433,119.697,-5.01024,549.358,-0.000896834,-0.00174647,10.0475,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,51,1,0.52,498.432,0.25,-0.25,0.0735,-0.000488304,0.00473614,6.25194e-09,-0.00183707,-0.000252853,0.00921193,6.16356e-08,1.137e-07,-0.0034473,0.00186336,122.011,-4.85824,555.021,-0.000949339,-0.0017889,10.2768,878,498.432,0.25,-0.25,0.0735,-0.000488304,0.00473614,6.25194e-09,-0.00183707,-0.000252853,0.00921193,6.16356e-08,1.137e-07,-0.0034473,0.00186336,122.011,-4.85824,555.021,-0.000949339,-0.0017889,10.2768,878,498.432,0.25,-0.25,0.0735,-0.000488304,0.00473614,6.25194e-09,-0.00183707,-0.000252853,0.00921193,6.16356e-08,1.137e-07,-0.0034473,0.00186336,122.011,-4.85824,555.021,-0.000949339,-0.0017889,10.2768,878,498.432,0.25,-0.25,0.0735,-0.000488304,0.00473614,6.25194e-09,-0.00183707,-0.000252853,0.00921193,6.16356e-08,1.137e-07,-0.0034473,0.00186336,122.011,-4.85824,555.021,-0.000949339,-0.0017889,10.2768,878,498.432,0.25,-0.25,0.0735,-0.000488304,0.00473614,6.25194e-09,-0.00183707,-0.000252853,0.00921193,6.16356e-08,1.137e-07,-0.0034473,0.00186336,122.011,-4.85824,555.021,-0.000949339,-0.0017889,10.2768,878,498.432,0.25,-0.25,0.0735,-0.000488304,0.00473614,6.25194e-09,-0.00183707,-0.000252853,0.00921193,6.16356e-08,1.137e-07,-0.0034473,0.00186336,122.011,-4.85824,555.021,-0.000949339,-0.0017889,10.2768,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,52,1,0.53,502.869,0.25,-0.25,0.0735,-0.00050592,0.00483036,7.18862e-09,-0.0019399,-0.000255222,0.00947643,6.94887e-08,1.29371e-07,-0.00356644,0.00206633,124.039,-4.68701,560.303,-0.000997246,-0.00182157,10.408,878,502.869,0.25,-0.25,0.0735,-0.00050592,0.00483036,7.18862e-09,-0.0019399,-0.000255222,0.00947643,6.94887e-08,1.29371e-07,-0.00356644,0.00206633,124.039,-4.68701,560.303,-0.000997246,-0.00182157,10.408,878,502.869,0.25,-0.25,0.0735,-0.00050592,0.00483036,7.18862e-09,-0.0019399,-0.000255222,0.00947643,6.94887e-08,1.29371e-07,-0.00356644,0.00206633,124.039,-4.68701,560.303,-0.000997246,-0.00182157,10.408,878,502.869,0.25,-0.25,0.0735,-0.00050592,0.00483036,7.18862e-09,-0.0019399,-0.000255222,0.00947643,6.94887e-08,1.29371e-07,-0.00356644,0.00206633,124.039,-4.68701,560.303,-0.000997246,-0.00182157,10.408,878,502.869,0.25,-0.25,0.0735,-0.00050592,0.00483036,7.18862e-09,-0.0019399,-0.000255222,0.00947643,6.94887e-08,1.29371e-07,-0.00356644,0.00206633,124.039,-4.68701,560.303,-0.000997246,-0.00182157,10.408,878,502.869,0.25,-0.25,0.0735,-0.00050592,0.00483036,7.18862e-09,-0.0019399,-0.000255222,0.00947643,6.94887e-08,1.29371e-07,-0.00356644,0.00206633,124.039,-4.68701,560.303,-0.000997246,-0.00182157,10.408,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,53,1,0.54,507.337,0.25,-0.25,0.0735,-0.000524159,0.00492472,8.12175e-09,-0.00204526,-0.000257303,0.00974375,7.7478e-08,1.45378e-07,-0.00368706,0.00227208,125.896,-4.51786,565.555,-0.00104206,-0.00185203,10.5319,878,507.337,0.25,-0.25,0.0735,-0.000524159,0.00492472,8.12175e-09,-0.00204526,-0.000257303,0.00974375,7.7478e-08,1.45378e-07,-0.00368706,0.00227208,125.896,-4.51786,565.555,-0.00104206,-0.00185203,10.5319,878,507.337,0.25,-0.25,0.0735,-0.000524159,0.00492472,8.12175e-09,-0.00204526,-0.000257303,0.00974375,7.7478e-08,1.45378e-07,-0.00368706,0.00227208,125.896,-4.51786,565.555,-0.00104206,-0.00185203,10.5319,878,507.337,0.25,-0.25,0.0735,-0.000524159,0.00492472,8.12175e-09,-0.00204526,-0.000257303,0.00974375,7.7478e-08,1.45378e-07,-0.00368706,0.00227208,125.896,-4.51786,565.555,-0.00104206,-0.00185203,10.5319,878,507.337,0.25,-0.25,0.0735,-0.000524159,0.00492472,8.12175e-09,-0.00204526,-0.000257303,0.00974375,7.7478e-08,1.45378e-07,-0.00368706,0.00227208,125.896,-4.51786,565.555,-0.00104206,-0.00185203,10.5319,878,507.337,0.25,-0.25,0.0735,-0.000524159,0.00492472,8.12175e-09,-0.00204526,-0.000257303,0.00974375,7.7478e-08,1.45378e-07,-0.00368706,0.00227208,125.896,-4.51786,565.555,-0.00104206,-0.00185203,10.5319,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,54,1,0.55,511.537,0.25,-0.25,0.0735,-0.00054318,0.00501901,9.10847e-09,-0.00215732,-0.000262125,0.0100186,8.60953e-08,1.62628e-07,-0.00381271,0.00249041,127.508,-4.39488,570.397,-0.00108403,-0.00188041,10.5751,878,511.537,0.25,-0.25,0.0735,-0.00054318,0.00501901,9.10847e-09,-0.00215732,-0.000262125,0.0100186,8.60953e-08,1.62628e-07,-0.00381271,0.00249041,127.508,-4.39488,570.397,-0.00108403,-0.00188041,10.5751,878,511.537,0.25,-0.25,0.0735,-0.00054318,0.00501901,9.10847e-09,-0.00215732,-0.000262125,0.0100186,8.60953e-08,1.62628e-07,-0.00381271,0.00249041,127.508,-4.39488,570.397,-0.00108403,-0.00188041,10.5751,878,511.537,0.25,-0.25,0.0735,-0.00054318,0.00501901,9.10847e-09,-0.00215732,-0.000262125,0.0100186,8.60953e-08,1.62628e-07,-0.00381271,0.00249041,127.508,-4.39488,570.397,-0.00108403,-0.00188041,10.5751,878,511.537,0.25,-0.25,0.0735,-0.00054318,0.00501901,9.10847e-09,-0.00215732,-0.000262125,0.0100186,8.60953e-08,1.62628e-07,-0.00381271,0.00249041,127.508,-4.39488,570.397,-0.00108403,-0.00188041,10.5751,878,511.537,0.25,-0.25,0.0735,-0.00054318,0.00501901,9.10847e-09,-0.00215732,-0.000262125,0.0100186,8.60953e-08,1.62628e-07,-0.00381271,0.00249041,127.508,-4.39488,570.397,-0.00108403,-0.00188041,10.5751,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,55,1,0.56,515.564,0.25,-0.25,0.0735,-0.000562905,0.00511327,1.01875e-08,-0.00227507,-0.000268595,0.0103003,9.52288e-08,1.80948e-07,-0.00394259,0.00271901,128.92,-4.29351,574.962,-0.00112152,-0.0019035,10.5677,878,515.564,0.25,-0.25,0.0735,-0.000562905,0.00511327,1.01875e-08,-0.00227507,-0.000268595,0.0103003,9.52288e-08,1.80948e-07,-0.00394259,0.00271901,128.92,-4.29351,574.962,-0.00112152,-0.0019035,10.5677,878,515.564,0.25,-0.25,0.0735,-0.000562905,0.00511327,1.01875e-08,-0.00227507,-0.000268595,0.0103003,9.52288e-08,1.80948e-07,-0.00394259,0.00271901,128.92,-4.29351,574.962,-0.00112152,-0.0019035,10.5677,878,515.564,0.25,-0.25,0.0735,-0.000562905,0.00511327,1.01875e-08,-0.00227507,-0.000268595,0.0103003,9.52288e-08,1.80948e-07,-0.00394259,0.00271901,128.92,-4.29351,574.962,-0.00112152,-0.0019035,10.5677,878,515.564,0.25,-0.25,0.0735,-0.000562905,0.00511327,1.01875e-08,-0.00227507,-0.000268595,0.0103003,9.52288e-08,1.80948e-07,-0.00394259,0.00271901,128.92,-4.29351,574.962,-0.00112152,-0.0019035,10.5677,878,515.564,0.25,-0.25,0.0735,-0.000562905,0.00511327,1.01875e-08,-0.00227507,-0.000268595,0.0103003,9.52288e-08,1.80948e-07,-0.00394259,0.00271901,128.92,-4.29351,574.962,-0.00112152,-0.0019035,10.5677,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,56,1,0.57,519.399,0.25,-0.25,0.0735,-0.000583373,0.00520735,1.14272e-08,-0.00239886,-0.000276503,0.0105896,1.04839e-07,2.00406e-07,-0.00407701,0.00295878,130.139,-4.22328,579.234,-0.00115711,-0.00191991,10.5114,878,519.399,0.25,-0.25,0.0735,-0.000583373,0.00520735,1.14272e-08,-0.00239886,-0.000276503,0.0105896,1.04839e-07,2.00406e-07,-0.00407701,0.00295878,130.139,-4.22328,579.234,-0.00115711,-0.00191991,10.5114,878,519.399,0.25,-0.25,0.0735,-0.000583373,0.00520735,1.14272e-08,-0.00239886,-0.000276503,0.0105896,1.04839e-07,2.00406e-07,-0.00407701,0.00295878,130.139,-4.22328,579.234,-0.00115711,-0.00191991,10.5114,878,519.399,0.25,-0.25,0.0735,-0.000583373,0.00520735,1.14272e-08,-0.00239886,-0.000276503,0.0105896,1.04839e-07,2.00406e-07,-0.00407701,0.00295878,130.139,-4.22328,579.234,-0.00115711,-0.00191991,10.5114,878,519.399,0.25,-0.25,0.0735,-0.000583373,0.00520735,1.14272e-08,-0.00239886,-0.000276503,0.0105896,1.04839e-07,2.00406e-07,-0.00407701,0.00295878,130.139,-4.22328,579.234,-0.00115711,-0.00191991,10.5114,878,519.399,0.25,-0.25,0.0735,-0.000583373,0.00520735,1.14272e-08,-0.00239886,-0.000276503,0.0105896,1.04839e-07,2.00406e-07,-0.00407701,0.00295878,130.139,-4.22328,579.234,-0.00115711,-0.00191991,10.5114,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,57,1,0.58,523.037,0.25,-0.25,0.0735,-0.000604906,0.00530162,1.26894e-08,-0.00252807,-0.000284684,0.0108858,1.14825e-07,2.20725e-07,-0.00421575,0.00320909,131.198,-4.13111,583.22,-0.00119246,-0.00193603,10.4042,878,523.037,0.25,-0.25,0.0735,-0.000604906,0.00530162,1.26894e-08,-0.00252807,-0.000284684,0.0108858,1.14825e-07,2.20725e-07,-0.00421575,0.00320909,131.198,-4.13111,583.22,-0.00119246,-0.00193603,10.4042,878,523.037,0.25,-0.25,0.0735,-0.000604906,0.00530162,1.26894e-08,-0.00252807,-0.000284684,0.0108858,1.14825e-07,2.20725e-07,-0.00421575,0.00320909,131.198,-4.13111,583.22,-0.00119246,-0.00193603,10.4042,878,523.037,0.25,-0.25,0.0735,-0.000604906,0.00530162,1.26894e-08,-0.00252807,-0.000284684,0.0108858,1.14825e-07,2.20725e-07,-0.00421575,0.00320909,131.198,-4.13111,583.22,-0.00119246,-0.00193603,10.4042,878,523.037,0.25,-0.25,0.0735,-0.000604906,0.00530162,1.26894e-08,-0.00252807,-0.000284684,0.0108858,1.14825e-07,2.20725e-07,-0.00421575,0.00320909,131.198,-4.13111,583.22,-0.00119246,-0.00193603,10.4042,878,523.037,0.25,-0.25,0.0735,-0.000604906,0.00530162,1.26894e-08,-0.00252807,-0.000284684,0.0108858,1.14825e-07,2.20725e-07,-0.00421575,0.00320909,131.198,-4.13111,583.22,-0.00119246,-0.00193603,10.4042,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
